2406;Handcrafted People of Calpheon Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_f_dff_bookcase_01
2407;Mediah Geography Bookshelf;WHITE;new_icon/03_etc/06_housing/inhouse_g_dff_bookcase_01
2408;Handcrafted Eastern Balenos Ecology Bookcase;GREEN;new_icon/03_etc/06_housing/inhouse_b_dff_bookcase_01
2409;Handcrafted Serendia Ecology Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_d_dff_bookcase_01
2410;Handcrafted Calpheon Ecology Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_f_dff_bookcase_01
2411;Handcrafted Eastern Balenos Adventure Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_b_dff_bookcase_01
2412;Handcrafted Serendia Adventure Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_d_dff_bookcase_01
2413;Handcrafted Calpheon Adventure Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_f_dff_bookcase_01
2414;Handcrafted Mediah Ecology Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_b_dff_bookcase_01
2415;Handcrafted Cooking Recipes Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_d_dff_bookcase_01
2416;Handcrafted Alchemy Recipes Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_f_dff_bookcase_01
2417;Handcrafted People of Mediah Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_h_dff_bookcase_01
2418;Valencia Geography Bookshelf;WHITE;new_icon/03_etc/06_housing/inhouse_j_dff_bookcase_01
2419;Handcrafted Valencian Character Bookshelf;GREEN;new_icon/03_etc/06_housing/inhouse_i_dff_bookcase_01
2431;Platinum Bookshelf;ORANGE;new_icon/03_etc/06_housing/inhouse_009_dff_bookcase_01
2437;Moroccan Bookshelf;BLUE;new_icon/03_etc/06_housing/inhouse_004_dff_bookcase_01
2501;Bookshelf with Knowledge on Beast Monsters (Balenos);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2502;Bookshelf with Knowledge on Imps (Balenos);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_04
2503;Bookshelf with Knowledge on Goblins;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_05
2504;Bookshelf with Knowledge on the Exiles of Mediah;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_06
2505;Bookshelf with Knowledge on Beast Monsters (Serendia);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_07
2506;Bookshelf with Knowledge on Plant Monsters (Serendia);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_01
2507;Bookshelf with Knowledge on Insect Monsters (Serendia);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_02
2508;Bookshelf with Knowledge on Bandits;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2509;Bookshelf with Knowledge on Imps (Serendia);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_04
2510;Bookshelf with Knowledge on Fogans;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_05
2511;Bookshelf with Knowledge on Nagas;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_06
2512;Bookshelf with Knowledge on Red Orcs;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_07
2513;Bookshelf with Knowledge on the Al Rhundi Rebels;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_01
2514;Bookshelf with Knowledge on Cultists;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_02
2515;Bookshelf with Knowledge on the Followers of Kzarka;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2516;Bookshelf with Knowledge on Beast Monsters (Calpheon);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_04
2517;Bookshelf with Knowledge on Plant Monsters (Calpheon);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_05
2518;Bookshelf with Knowledge on Khurutos;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_06
2519;Bookshelf with Knowledge on Monsters of the Quint Hill;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_07
2520;Bookshelf with the Knowledge about Monsters at Marni's House;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_01
2521;Bookshelf with Knowledge on Saunils;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_02
2522;Bookshelf with Knowledge on Monsters of the Mansha Forest;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2523;Bookshelf with Knowledge on Rhutums;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_04
2524;Bookshelf with Knowledge on Monsters of Lake Kaia;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_05
2525;Bookshelf with Knowledge on Monsters of Hexe Sanctuary;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_06
2526;Bookshelf with Knowledge on Monsters of the Ruins;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_07
2527;Bookshelf with Knowledge on the Secret Societies;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_01
2528;Bookshelf with Knowledge on Harpies;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_02
2529;Bookshelf with Knowledge on Giants;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2530;Bookshelf with Knowledge on Creatures of Calpheon;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_04
2531;Bookshelf with Knowledge on Monsters of the Quarry;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_05
2532;Bookshelf with Knowledge on Monsters of the Refugee Camp;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_06
2533;Bookshelf with knowledge on the Plains (Kamasylvia);GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2534;Falasi's Bookshelf with Knowledge on Sailing;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_03
2535;Falasi's Bookshelf with Knowledge on Excavation;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_04
2536;Falasi's Bookshelf with Knowledge on Hunting;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpfo_bookset_05
2701;Heidelian Bed;WHITE;new_icon/03_etc/06_housing/inhouse_a_dff_bed_01
2702;Heidelian Handcrafted Bed;GREEN;new_icon/03_etc/06_housing/inhouse_b_dff_bed_01
2703;Velian Bed;WHITE;new_icon/03_etc/06_housing/inhouse_c_dff_bed_01
2704;Velian Handcrafted Bed;GREEN;new_icon/03_etc/06_housing/inhouse_d_dff_bed_01
2705;Calpheon Bed;WHITE;new_icon/03_etc/06_housing/inhouse_e_dff_bed_01
2706;Calpheon Handcrafted Bed;GREEN;new_icon/03_etc/06_housing/inhouse_f_dff_bed_01
2707;Mediahn Bed;WHITE;new_icon/03_etc/06_housing/inhouse_g_dff_bed_01
2708;Mediahn Handcrafted Bed;GREEN;new_icon/03_etc/06_housing/inhouse_h_dff_bed_01
2709;Valencian Bed;WHITE;new_icon/03_etc/06_housing/inhouse_j_dff_bed_01
2710;Valencian Handcrafted Bed;GREEN;new_icon/03_etc/06_housing/inhouse_i_dff_bed_01
2741;Platinum Bed;ORANGE;new_icon/03_etc/06_housing/inhouse_009_dff_bed_01
2747;Moroccan Bed;BLUE;new_icon/03_etc/06_housing/inhouse_004_dff_bed_01
2753;Hot Tub for Test;GOLD;new_icon/03_etc/06_housing/inhouse_013_dff_bed_01
2754;Hot Tub;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpf_bath_01
2755;Crafted Tub;GOLD;new_icon/03_etc/06_housing/inhouse_x_dpf_bath_02
2801;Xian Workshop Chandelier (Fluorescent);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_01_on_light
2802;Serendian Chandelier (Fluorescent);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_02_on_light
2803;Serendian Chandelier (Red);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_02_on_light_red
2804;Serendian Chandelier (Blue);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_02_on_light_blue
2805;Serendian Chandelier (Green);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_02_on_light_green
2806;Serendian Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_02_on_light_white
2807;Valley Lily Workshop Chandelier (Fluorescent);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_03_on_light
2808;Tin Beeswax Chandelier (Fluorescent);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_04_on_light
2809;Copper Beeswax Chandelier (Fluorescent);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_05_on_light
2810;Maple Beeswax Chandelier (Fluorescent);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_05_on_light
2811;Xian Workshop Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_01_on_light_blue
2812;Xian Workshop Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_01_on_light_green
2813;Xian Workshop Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_01_on_light_red
2814;Xian Workshop Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_01_on_light_white
2815;Valley Lily Workshop Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_03_on_light_blue
2816;Valley Lily Workshop Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_03_on_light_green
2817;Valley Lily Workshop Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_03_on_light_red
2818;Valley Lily Workshop Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_03_on_light_white
2819;Valley Lily Workshop Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_04_on_light_blue
2820;Tin Beeswax Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_04_on_light_green
2821;Tin Beeswax Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_04_on_light_red
2822;Tin Beeswax Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_04_on_light_white
2823;Copper Beeswax Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_05_on_light_blue
2824;Copper Beeswax Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_05_on_light_green
2825;Copper Beeswax Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_05_on_light_red
2826;Copper Beeswax Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_05_on_light_white
2827;Maple Beeswax Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_06_on_light_blue
2828;Maple Beeswax Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_06_on_light_green
2829;Maple Beeswax Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_06_on_light_red
2830;Maple Beeswax Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_06_on_light_white
2831;Kris' Chandelier (Fluorescent);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_07_on_light
2832;Kris' Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_07_on_light_blue
2833;Kris' Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_07_on_light_green
2834;Kris' Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_07_on_light_red
2835;Kris' Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_07_on_light_white
2836;Ambroke's Chandelier (Fluorescent);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_08_on_light
2837;Ambroke's Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_08_on_light_blue
2838;Ambroke's Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_08_on_light_green
2839;Ambroke's Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_08_on_light_red
2840;Ambroke's Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_08_on_light_white
2841;Bianstimi's Chandelier (Fluorescent);WHITE;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_09_on_light
2842;Bianstimi's Chandelier (Blue);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_09_on_light_blue
2843;Bianstimi's Chandelier (Green);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_09_on_light_green
2844;Bianstimi's Chandelier (Red);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_09_on_light_red
2845;Bianstimi's Chandelier (White);GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_09_on_light_white
2846;Duvencrune Sunset Chandelier;GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_dri_01_on_light
2847;Duvencrune Sunrise Chandelier;GREEN;new_icon/03_etc/06_housing/inhouse_x_dpc_chandelier_dri_02_on_light
2901;Velian Stone Wall;WHITE;new_icon/03_etc/06_housing/calpheon_calpheon_inside_01
2902;Stone Wall with Layered Tiles;WHITE;new_icon/03_etc/06_housing/calpheon_calpheon_inside_02
2903;Calpheon Brick Wall;WHITE;new_icon/03_etc/06_housing/calpheon_calpheon_inside_03
2904;Limewashed Brick Wall;GREEN;new_icon/03_etc/06_housing/calpheon_calpheon_inside_04
2905;Limestone Wall;GREEN;new_icon/03_etc/06_housing/calpheon_calpheon_inside_05
2906;Brick Wall;GREEN;new_icon/03_etc/06_housing/calpheon_calpheon_inside_06
3001;Container;GREEN;new_icon/03_etc/06_housing/inhouse_a_storagebox_cabinet_01
3002;Stuffed Bear Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_01
3003;Bear Hide Carpet;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_bearskin_01
3004;High-Quality Bear Hide Carpet;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_bearskin_02
3005;Stuffed Boar Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_boar_01
3006;Stuffed Fox Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_foxhead_01
3007;Goblin Chief Helmet;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_goblinbosshead_01
3008;Goblin War Horn;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goblinhorn_01
3009;Goblin Warrior Wooden Armor;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goblinscoutbooty_01
3010;Goblin Thrower Mask;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goblinscoutmask_01
3011;Goblin Shaman Staff;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goblinstick_01
3012;Goblin Fighter Mask;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goblinwarriormask_01
3013;Imp Captain's Knife;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_impbosssword_01
3014;Imp Raider Shield;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_impwarriorshield_01
3015;Steel Imp Shield;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_ironimpshield_01
3016;Steel Imp Knife;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_ironimpsword_01
3017;Stuffed Weasel;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_weasel_01
3018;Stuffed Gray Wolf Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_01
3019;Stuffed Wolf Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_02
3020;Statue of Blind Faith Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_fanaticstatue
3021;Grotesque Flag Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_altarimpflag
3022;Knight's Great Sword Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_shadowknightsword
3023;Jack-O'-Lantern Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_pumpkinhead_01
3024;Scary Mask Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_wizardmask_01
3025;Halberd of the Swamp Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_nagahalberd_01
3026;Scrapper's Gloves Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_redorcglove_01
3027;Fighter's Shield Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_redgoblinshield_01
3028;Fighter's Helm Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_redgoblinhelmet_01
3029;Fighter's Black-Plume Spear Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_redgoblinspear_01
3030;Hammer of War Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_lizardwarriorhammer_01
3031;Wand of War Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_lizardwizardstick_01
3032;Wooden Amulet of War Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_lizardtalisman_01
3033;Flag of War Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_lizardflag_01
3034;Warrior's Shield Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_greenorcshield _01
3035;Archer's Gear Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_greenorcbow_01
3036;Warrior's Flag Ornament;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_greenorcflag_01
3037;Bheg's Shining Helmet;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_cowardlybeg_01
3038;Karanda's Plume Ornament;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_harpy_01
3039;Witch's Shoulder Ornament;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_hexemori_01
3040;Muskan's Bloody Steel Helmet;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_muscan_01
3041;Purified Tree Spirit Sprout;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_stupidwoodspirit_01
3042;Khalk's Wings;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_calk_01
3043;[Event] Lethal Taxidermied Turkey;BLUE;new_icon/03_etc/06_housing/inhouse_cash_cucubird
3044;[Event] Threatening Taxidermied Turkey;BLUE;new_icon/03_etc/06_housing/inhouse_cash_cucubird
3045;[Event] Cunning Taxidermied Turkey;BLUE;new_icon/03_etc/06_housing/inhouse_cash_cucubird
3046;[Event] Chillaxed Taxidermied Turkey;BLUE;new_icon/03_etc/06_housing/inhouse_cash_cucubird
3047;[Event] Greedy Taxidermied Turkey;BLUE;new_icon/03_etc/06_housing/inhouse_cash_cucubird
3048;[Event] Overhyped Taxidermied Turkey;BLUE;new_icon/03_etc/06_housing/inhouse_cash_cucubird
3049;Heart of Moghulis;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_stonegolemboss_01
3050;Puturum Statue;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_ancientsbird_01
3051;Quint Statue;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_troll_02
3052;Mutant Troll Statue;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boss_troll_01
3053;Stuffed Giant Boar Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_boar_02
3054;Stuffed Elk Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_deer_01
3055;[Event] Lethal Taxidermied Brown Bear;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_02
3056;[Event] Threatening Taxidermied Brown Bear;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_02
3057;[Event] Cunning Taxidermied Brown Bear;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_02
3058;[Event] Chillaxed Taxidermied Brown Bear;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_02
3059;[Event] Greedy Taxidermied Brown Bear;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_02
3060;[Event] Overhyped Taxidermied Brown Bear;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_02
3061;Stuffed Valencia Mountain Goat Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goralhead_01
3062;Stuffed Giant Lion Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_lionhead_01
3063;Stuffed Valencian Lioness Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_lionhead_02
3064;[Event] Lethal Piku Horn Decoration;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wendigohorn_01
3065;[Event] Threatening Piku Horn Decoration;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wendigohorn_01
3066;[Event] Cunning Piku Horn Decoration;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wendigohorn_01
3067;[Event] Chillaxed Piku Horn Decoration;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wendigohorn_01
3068;[Event] Greedy Piku Horn Decoration;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wendigohorn_01
3069;[Event] Overhyped Piku Horn Decoration;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wendigohorn_01
3070;King Brown Bear Head;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_03
3071;Stuffed White Wolf Head;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_01_a
3072;가구 보관함;GOLD;new_icon/03_etc/06_housing/inhouse_a_storagebox_cabinet_01
3073;Stuffed Drieghan Male Goat Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goat_01
3074;Stuffed Drieghan Female Goat Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_goat_02
3075;Stuffed Yak Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_horncow_01
3076;Stuffed Llama;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_alpaca_01
3077;Stuffed Belladonna Elephant Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_elephanthead_01
3078;Stuffed Baby Belladonna Elephant Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_elephanthead_02
3079;Stuffed Gazelle Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_gazellehead_01
3080;Stuffed Black Leopard Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_blackhead_01
3081;Stuffed Feather Wolf Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_featherwolfhead_01
3082;Stuffed Phnyl Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_fnillhead_01
3083;Stuffed Ferrica Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_ferica_01
3084;Stuffed Ferrina Head;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_ferina_01
3085;그리폰 샹들리에;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_gryphon_01
3086;Stuffed Kamasylvia Weasel;GREEN;new_icon/03_etc/06_housing/inhouse_z_booty_weasel_02
3401;장인의 곰 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_01
3402;장인의 곰 가죽 카펫트;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_bearskin_01
3404;장인의 멧돼지 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boar_01
3405;장인의 여우 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_foxhead_01
3406;장인의 족제비 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_weasel_01
3407;장인의 회색 늑대 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_01
3408;장인의 늑대 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_02
3409;장인의 거대 멧돼지 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_boar_02
3410;장인의 큰뿔사슴 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_deer_01
3411;장인의 발렌시아 산양 머리 박제 ;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_goralhead_01
3412;장인의 거대 사자 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_lionhead_01
3413;장인의 발렌시아 암사자 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_lionhead_02
3416;장인의 드리간 수컷 염소 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_goat_01
3417;장인의 드리간 암컷 염소 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_goat_02
3418;장인의 야크 머리 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_horncow_01
3419;장인의 라마 전신 박제;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_alpaca_01
3501;명장의 곰 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_bearhead_01
3502;명장의 곰 가죽 카펫트;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_bearskin_01
3504;명장의 멧돼지 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_boar_01
3505;명장의 여우 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_foxhead_01
3506;명장의 족제비 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_weasel_01
3507;명장의 회색 늑대 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_01
3508;명장의 늑대 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_wolfhead_02
3509;명장의 거대 멧돼지 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_boar_02
3510;명장의 큰뿔사슴 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_deer_01
3511;명장의발렌시아 산양 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_goralhead_01
3512;명장의 거대 사자 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_lionhead_01
3513;명장의 발렌시아 암사자 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_lionhead_02
3516;명장의 드리간 수컷 염소 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_goat_01
3517;명장의 드리간 암컷 염소 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_goat_02
3518;명장의 야크 머리 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_horncow_01
3519;명장의 라마 전신 박제;GOLD;new_icon/03_etc/06_housing/inhouse_z_booty_alpaca_01
3520;Artisan's Stuffed Belladonna Elephant Head;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_elephanthead_01
3521;Artisan's Stuffed Baby Belladonna Elephant Head;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_elephanthead_02
3522;Artisan's Stuffed Gazelle Head;BLUE;new_icon/03_etc/06_housing/inhouse_z_booty_gazellehead_01
